,Nom,JJ,rr24
2852,MILLAU,20171027,-0.0625
2853,MILLAU,20171028,-0.0375
2854,MILLAU,20171029,-1249.925
2855,MILLAU,20171030,-0.1
2856,MILLAU,20171031,-0.025
2857,MILLAU,20171101,0.0
2858,MILLAU,20171102,0.0
2859,MILLAU,20171103,-0.0625
2860,MILLAU,20171104,-1248.025
2861,MILLAU,20171105,5.175
2862,MILLAU,20171106,0.075
2863,MILLAU,20171107,0.0
2864,MILLAU,20171108,-1249.675
2865,MILLAU,20171109,0.675
2866,MILLAU,20171110,0.0625
2867,MILLAU,20171111,0.075
2868,MILLAU,20171112,2.55
2869,MILLAU,20171113,2.6875
2870,MILLAU,20171114,-0.1
2871,MILLAU,20171115,0.0
2872,MILLAU,20171116,0.0
2873,MILLAU,20171117,-0.0625
2874,MILLAU,20171118,-0.0375
2875,MILLAU,20171119,0.0
2876,MILLAU,20171120,-0.075
2877,MILLAU,20171121,-4999.5375
2878,MILLAU,20171122,-4999.5
2879,MILLAU,20171123,0.0
2880,MILLAU,20171124,-0.025
2881,MILLAU,20171125,2.375
2882,MILLAU,20171126,1.2
2883,MILLAU,20171127,0.0
2884,MILLAU,20171128,0.1625
2885,MILLAU,20171129,1.6
2886,MILLAU,20171130,0.125
2887,MILLAU,20171201,1.3
2888,MILLAU,20171202,0.075
2889,MILLAU,20171203,0.0
2890,MILLAU,20171204,0.0
2891,MILLAU,20171205,0.0
2892,MILLAU,20171206,0.0
2893,MILLAU,20171207,-0.0125
2894,MILLAU,20171208,-1248.6
2895,MILLAU,20171209,0.6125
2896,MILLAU,20171210,17.5875
2897,MILLAU,20171211,18.825
2898,MILLAU,20171212,3.475
2899,MILLAU,20171213,0.2625
2900,MILLAU,20171214,2.225
2901,MILLAU,20171215,2.525
2902,MILLAU,20171216,2.725
2903,MILLAU,20171217,-0.1
2904,MILLAU,20171218,2.9125
2905,MILLAU,20171219,2.85
2906,MILLAU,20171220,-0.025
2907,MILLAU,20171221,-0.1
2908,MILLAU,20171222,-0.0375
2909,MILLAU,20171223,0.0
2910,MILLAU,20171224,0.0
2911,MILLAU,20171225,-0.0375
2912,MILLAU,20171226,0.125
2913,MILLAU,20171227,7.325
2914,MILLAU,20171228,3.425
2915,MILLAU,20171229,0.4375
2916,MILLAU,20171230,8.025
2917,MILLAU,20171231,2.3625
2918,MILLAU,20180101,4.375
2919,MILLAU,20180102,6.75
2920,MILLAU,20180103,5.175
2921,MILLAU,20180104,14.7
2922,MILLAU,20180105,2.2875
2923,MILLAU,20180106,-0.0375
2924,MILLAU,20180107,2.25
2925,MILLAU,20180108,7.2
2926,MILLAU,20180111,5.8
2927,MILLAU,20180112,0.6875
2928,MILLAU,20180113,0.0
2929,MILLAU,20180114,1.0125
2930,MILLAU,20180115,0.8
2931,MILLAU,20180116,2.925
2932,MILLAU,20180117,9.375
2933,MILLAU,20180118,1.25
2934,MILLAU,20180119,1.05
2935,MILLAU,20180120,6.4375
2936,MILLAU,20180121,17.4375
2937,MILLAU,20180122,1.675
2938,MILLAU,20180123,0.825
2939,MILLAU,20180124,0.0
2940,MILLAU,20180125,0.1375
2941,MILLAU,20180126,8.7125
2942,MILLAU,20180127,5.2625
2943,MILLAU,20180128,0.1
2944,MILLAU,20180129,-0.1
2945,MILLAU,20180130,-0.1
2946,MILLAU,20180131,-0.1
2947,MILLAU,20180201,2.4375
2948,MILLAU,20180202,0.55
2949,MILLAU,20180203,-0.0375
2950,MILLAU,20180204,0.375
2951,MILLAU,20180205,1.6875
2952,MILLAU,20180206,4.6
2953,MILLAU,20180207,1.6375
2954,MILLAU,20180208,-0.1
2955,MILLAU,20180209,-2499.825
2956,MILLAU,20180210,-7499.275
2957,MILLAU,20180211,0.15
2958,MILLAU,20180212,0.175
2959,MILLAU,20180213,0.0
2960,MILLAU,20180214,0.95
2961,MILLAU,20180215,3.4
2962,MILLAU,20180216,0.3625
2963,MILLAU,20180217,1.9375
2964,MILLAU,20180218,1.3875
2965,MILLAU,20180219,-0.0125
2966,MILLAU,20180220,0.475
2967,MILLAU,20180221,0.8625
2968,MILLAU,20180222,0.0
2969,MILLAU,20180223,-0.025
2970,MILLAU,20180224,-0.1
2971,MILLAU,20180225,-0.075
2972,MILLAU,20180226,0.0
2973,MILLAU,20180227,0.0
2974,MILLAU,20180228,-0.05
2975,MILLAU,20180301,-0.1
2976,MILLAU,20180302,6.0625
2977,MILLAU,20180303,3.125
2978,MILLAU,20180304,1.9875
2979,MILLAU,20180305,4.3875
2980,MILLAU,20180306,16.1125
2981,MILLAU,20180307,2.2
2982,MILLAU,20180308,1.4875
2983,MILLAU,20180309,0.0
2984,MILLAU,20180310,2.2375
2985,MILLAU,20180311,0.75
2986,MILLAU,20180312,1.8
2987,MILLAU,20180313,2.95
2988,MILLAU,20180314,-0.025
2989,MILLAU,20180315,4.85
2990,MILLAU,20180316,2.2
2991,MILLAU,20180317,0.0375
2992,MILLAU,20180318,0.525
2993,MILLAU,20180319,0.175
2994,MILLAU,20180320,2.975
2995,MILLAU,20180321,0.0
2996,MILLAU,20180322,0.0
2997,MILLAU,20180323,0.0
2998,MILLAU,20180324,2.775
2999,MILLAU,20180325,3.175
3000,MILLAU,20180326,-0.1
3001,MILLAU,20180327,0.7125
3002,MILLAU,20180328,2.725
3003,MILLAU,20180329,2.35
3004,MILLAU,20180330,1.5375
3005,MILLAU,20180331,1.5125
3006,MILLAU,20180401,1.275
3007,MILLAU,20180402,-0.025
3008,MILLAU,20180403,0.0
3009,MILLAU,20180404,0.15
3010,MILLAU,20180405,0.2375
3011,MILLAU,20180406,-0.0375
3012,MILLAU,20180407,0.175
3013,MILLAU,20180408,0.1875
3014,MILLAU,20180409,0.8
3015,MILLAU,20180410,8.4875
3016,MILLAU,20180411,14.2125
3017,MILLAU,20180412,9.075
3018,MILLAU,20180413,4.575
3019,MILLAU,20180414,1.3
3020,MILLAU,20180415,1.175
3021,MILLAU,20180416,0.0
3022,MILLAU,20180417,-0.1
3023,MILLAU,20180418,-0.025
3024,MILLAU,20180419,0.0
3025,MILLAU,20180420,0.0
3026,MILLAU,20180421,-0.0125
3027,MILLAU,20180422,-0.0875
3028,MILLAU,20180423,-0.0375
3029,MILLAU,20180424,-0.0875
3030,MILLAU,20180425,0.0
3031,MILLAU,20180426,0.0
3032,MILLAU,20180427,-0.0125
3033,MILLAU,20180428,-0.0875
3034,MILLAU,20180429,7.1875
3035,MILLAU,20180430,13.5625
3036,MILLAU,20180501,8.0375
3037,MILLAU,20180502,2.4125
3038,MILLAU,20180503,0.0
3039,MILLAU,20180504,0.0
3040,MILLAU,20180505,0.0
3041,MILLAU,20180506,2.9625
3042,MILLAU,20180507,9.5625
3043,MILLAU,20180508,11.725
3044,MILLAU,20180509,13.3
3045,MILLAU,20180510,1.5625
3046,MILLAU,20180511,0.0
3047,MILLAU,20180512,1.0125
3048,MILLAU,20180513,20.8375
3049,MILLAU,20180514,5.6375
3050,MILLAU,20180515,1.9
3051,MILLAU,20180516,-0.05
3052,MILLAU,20180517,-0.1
3053,MILLAU,20180518,0.0
3054,MILLAU,20180519,0.0
3055,MILLAU,20180520,0.0
3056,MILLAU,20180521,-8749.125
3057,MILLAU,20180522,-1249.925
3058,MILLAU,20180523,2.75
3059,MILLAU,20180524,2.8
3060,MILLAU,20180525,0.0
3061,MILLAU,20180526,-0.075
3062,MILLAU,20180527,0.1
3063,MILLAU,20180528,4.5
3064,MILLAU,20180529,18.7625
3065,MILLAU,20180530,15.4
3066,MILLAU,20180531,-4986.875
3067,MILLAU,20180601,-4998.025
3068,MILLAU,20180602,0.35
3069,MILLAU,20180603,0.6875
3070,MILLAU,20180604,0.225
3071,MILLAU,20180605,0.575
3072,MILLAU,20180606,5.275
3073,MILLAU,20180607,0.975
3074,MILLAU,20180608,0.675
3075,MILLAU,20180609,0.05
3076,MILLAU,20180610,0.3125
3077,MILLAU,20180611,5.775
3078,MILLAU,20180612,7.65
3079,MILLAU,20180613,4.75
3080,MILLAU,20180614,0.0
3081,MILLAU,20180615,-0.025
3082,MILLAU,20180616,-0.075
3083,MILLAU,20180617,0.0
3084,MILLAU,20180618,0.0
3085,MILLAU,20180619,0.0
3086,MILLAU,20180620,0.0
3087,MILLAU,20180621,0.0
3088,MILLAU,20180622,0.0
3089,MILLAU,20180623,0.0
3090,MILLAU,20180624,0.0
3091,MILLAU,20180625,0.0
3092,MILLAU,20180626,0.0
3093,MILLAU,20180627,-1249.875
3094,MILLAU,20180628,0.0
3095,MILLAU,20180629,0.0
3096,MILLAU,20180630,0.0
3097,MILLAU,20180701,0.0
3098,MILLAU,20180702,0.0
3099,MILLAU,20180703,0.0
3100,MILLAU,20180704,1.6125
3101,MILLAU,20180705,18.7375
3102,MILLAU,20180706,0.15
3103,MILLAU,20180707,0.0
3104,MILLAU,20180708,0.0
3105,MILLAU,20180709,0.0
3106,MILLAU,20180710,0.0
3107,MILLAU,20180711,0.0
3108,MILLAU,20180712,0.0
3109,MILLAU,20180713,0.0
3110,MILLAU,20180714,6.825
3111,MILLAU,20180715,8.2375
3112,MILLAU,20180716,3.275
3113,MILLAU,20180717,2.9
3114,MILLAU,20180718,0.45
3115,MILLAU,20180719,2.975
3116,MILLAU,20180720,4.4125
3117,MILLAU,20180721,7.1125
3118,MILLAU,20180722,0.0
3119,MILLAU,20180723,0.0
3120,MILLAU,20180724,0.0
3121,MILLAU,20180725,0.0
3122,MILLAU,20180726,0.0
3123,MILLAU,20180727,0.0
3124,MILLAU,20180728,0.0
3125,MILLAU,20180729,-4999.5
3126,MILLAU,20180730,-2499.75
3127,MILLAU,20180731,0.0
3128,MILLAU,20180801,0.0
3129,MILLAU,20180802,0.0
3130,MILLAU,20180803,0.0
3131,MILLAU,20180804,0.0
3132,MILLAU,20180805,0.0
3133,MILLAU,20180806,-0.025
3134,MILLAU,20180807,-0.075
3135,MILLAU,20180808,-0.1
3136,MILLAU,20180809,0.8625
3137,MILLAU,20180810,1.4875
3138,MILLAU,20180811,0.0
3139,MILLAU,20180812,0.0
3140,MILLAU,20180813,6.7
3141,MILLAU,20180814,0.1625
3142,MILLAU,20180815,0.0
3143,MILLAU,20180816,0.0
3144,MILLAU,20180817,6.225
3145,MILLAU,20180818,6.175
3146,MILLAU,20180819,0.0
3147,MILLAU,20180820,0.0
3148,MILLAU,20180821,2.025
3149,MILLAU,20180822,5.95
3150,MILLAU,20180823,-0.1
3151,MILLAU,20180824,-0.0625
3152,MILLAU,20180825,-0.05
3153,MILLAU,20180826,-0.0625
3154,MILLAU,20180827,0.0
3155,MILLAU,20180828,0.0
3156,MILLAU,20180829,0.4
3157,MILLAU,20180830,-0.025
3158,MILLAU,20180831,0.0
3159,MILLAU,20180901,0.0
3160,MILLAU,20180902,0.0
3161,MILLAU,20180903,0.0
3162,MILLAU,20180904,0.0
3163,MILLAU,20180905,-1249.875
3164,MILLAU,20180906,0.35
3165,MILLAU,20180907,3.46944695195e-18
3166,MILLAU,20180908,0.0
3167,MILLAU,20180909,0.0
3168,MILLAU,20180910,0.0
3169,MILLAU,20180911,0.0
3170,MILLAU,20180912,0.0
3171,MILLAU,20180913,0.0
3172,MILLAU,20180914,-0.0875
3173,MILLAU,20180915,-1249.8875
3174,MILLAU,20180916,0.0
3175,MILLAU,20180917,0.0
3176,MILLAU,20180918,0.0
3177,MILLAU,20180919,0.15
3178,MILLAU,20180920,0.05
3179,MILLAU,20180921,0.0
3180,MILLAU,20180922,0.0
3181,MILLAU,20180923,0.0
3182,MILLAU,20180924,0.9
3183,MILLAU,20180925,0.1
3184,MILLAU,20180926,0.0
3185,MILLAU,20180927,0.0
3186,MILLAU,20180928,0.0
3187,MILLAU,20180929,0.0
3188,MILLAU,20180930,0.0
3189,MILLAU,20181001,-0.0375
3190,MILLAU,20181002,-0.0625
3191,MILLAU,20181003,0.0
3192,MILLAU,20181004,0.0
3193,MILLAU,20181005,0.0
3194,MILLAU,20181006,0.4
3195,MILLAU,20181007,14.8875
3196,MILLAU,20181008,1.5375
3197,MILLAU,20181009,1.7
3198,MILLAU,20181010,4.725
3199,MILLAU,20181011,4.7
3200,MILLAU,20181012,0.05
3201,MILLAU,20181013,0.0
3202,MILLAU,20181014,0.9
3203,MILLAU,20181015,6.55
3204,MILLAU,20181016,7.875
3205,MILLAU,20181017,0.65
3206,MILLAU,20181018,0.0875
3207,MILLAU,20181019,-0.1
3208,MILLAU,20181020,-0.0375
3209,MILLAU,20181021,0.0
3210,MILLAU,20181022,0.0
3211,MILLAU,20181023,0.0
3212,MILLAU,20181024,0.0
3213,MILLAU,20181025,0.0
3214,MILLAU,20181026,0.175
3215,MILLAU,20181027,0.2875
3216,MILLAU,20181028,0.116666666667
3217,MILLAU,20181029,2.8375
3218,MILLAU,20181030,3.7
3219,MILLAU,20181031,17.1125
3220,MILLAU,20181101,16.9625
3221,MILLAU,20181102,0.2
3222,MILLAU,20181103,-0.0375
3223,MILLAU,20181104,-0.1
3224,MILLAU,20181105,0.0
3225,MILLAU,20181106,8.25
3226,MILLAU,20181107,2.4125
3227,MILLAU,20181108,0.8375
3228,MILLAU,20181109,11.6
3229,MILLAU,20181110,9.2625
3230,MILLAU,20181111,0.2375
3231,MILLAU,20181112,-0.0625
3232,MILLAU,20181113,0.0
3233,MILLAU,20181114,0.0
3234,MILLAU,20181115,0.45
3235,MILLAU,20181116,0.3
3236,MILLAU,20181117,0.55
3237,MILLAU,20181118,0.4
3238,MILLAU,20181119,-4999.5
3239,MILLAU,20181120,-4997.225
3240,MILLAU,20181121,3.7
3241,MILLAU,20181122,-0.0625
3242,MILLAU,20181123,1.3125
3243,MILLAU,20181124,2.85
3244,MILLAU,20181125,2.525
3245,MILLAU,20181126,2.45
3246,MILLAU,20181127,-0.1
3247,MILLAU,20181128,0.0
3248,MILLAU,20181129,0.0
3249,MILLAU,20181130,9.375
3250,MILLAU,20181201,4.275
3251,MILLAU,20181202,1.8
3252,MILLAU,20181203,2.45
3253,MILLAU,20181204,1.1375
3254,MILLAU,20181205,-0.0375
3255,MILLAU,20181206,0.525
3256,MILLAU,20181207,0.575
3257,MILLAU,20181208,0.825
3258,MILLAU,20181209,0.7125
3259,MILLAU,20181210,2.05
3260,MILLAU,20181211,0.0875
3261,MILLAU,20181212,-1249.9
3262,MILLAU,20181213,1.675
3263,MILLAU,20181214,6.3125
3264,MILLAU,20181215,0.2375
3265,MILLAU,20181216,7.2
3266,MILLAU,20181217,3.55
3267,MILLAU,20181218,0.0125
3268,MILLAU,20181219,4.2625
3269,MILLAU,20181220,3.7
3270,MILLAU,20181221,0.775
3271,MILLAU,20181222,2.35
3272,MILLAU,20181223,1.7
3273,MILLAU,20181224,-4999.5
3274,MILLAU,20181225,-4999.5
3275,MILLAU,20181226,0.0
3276,MILLAU,20181227,0.0
3277,MILLAU,20181228,0.0
3278,MILLAU,20181229,0.0
3279,MILLAU,20181230,0.0
3280,MILLAU,20181231,0.0
3281,MONT-DE-MARSAN,20160101,-8332.5
3282,MONT-DE-MARSAN,20160102,-7495.0125
3283,MONT-DE-MARSAN,20160103,-9999.0
3284,MONT-DE-MARSAN,20160104,-8568.98571429
3285,MONT-DE-MARSAN,20160105,-8746.85
3286,MONT-DE-MARSAN,20160106,-7490.5
3287,MONT-DE-MARSAN,20160107,-7496.9375
3288,MONT-DE-MARSAN,20160108,-9999.0
3289,MONT-DE-MARSAN,20160109,-8748.175
3290,MONT-DE-MARSAN,20160110,-9999.0
3291,MONT-DE-MARSAN,20160111,-9999.0
3292,MONT-DE-MARSAN,20160112,-8748.0
3293,MONT-DE-MARSAN,20160113,-7497.1625
3294,MONT-DE-MARSAN,20160114,-8570.17142857
3295,MONT-DE-MARSAN,20160115,-4998.725
3296,MONT-DE-MARSAN,20160116,-5713.71428571
3297,MONT-DE-MARSAN,20160117,-8749.1
3298,MONT-DE-MARSAN,20160118,-7498.325
3299,MONT-DE-MARSAN,20160119,-7496.7375
3300,MONT-DE-MARSAN,20160120,-8748.55
3301,MONT-DE-MARSAN,20160121,-6249.3
3302,MONT-DE-MARSAN,20160122,-7498.6
3303,MONT-DE-MARSAN,20160123,-7497.875
3304,MONT-DE-MARSAN,20160124,-9999.0
3305,MONT-DE-MARSAN,20160125,-9999.0
3306,MONT-DE-MARSAN,20160126,-8570.57142857
3307,MONT-DE-MARSAN,20160127,-7499.275
3308,MONT-DE-MARSAN,20160128,-9999.0
3309,MONT-DE-MARSAN,20160129,-9999.0
3310,MONT-DE-MARSAN,20160130,-8749.125
3311,MONT-DE-MARSAN,20160131,-9999.0
3312,MONT-DE-MARSAN,20160201,-7499.1625
3313,MONT-DE-MARSAN,20160202,-9999.0
3314,MONT-DE-MARSAN,20160203,-9999.0
3315,MONT-DE-MARSAN,20160204,-7498.7
3316,MONT-DE-MARSAN,20160205,-9999.0
3317,MONT-DE-MARSAN,20160206,-8749.1
3318,MONT-DE-MARSAN,20160207,-8748.0125
3319,MONT-DE-MARSAN,20160208,-9999.0
3320,MONT-DE-MARSAN,20160209,-9999.0
3321,MONT-DE-MARSAN,20160210,-9999.0
3322,MONT-DE-MARSAN,20160211,-9999.0
3323,MONT-DE-MARSAN,20160212,-9999.0
3324,MONT-DE-MARSAN,20160213,-8569.97142857
3325,MONT-DE-MARSAN,20160214,-7497.35
3326,MONT-DE-MARSAN,20160215,-7497.3
3327,MONT-DE-MARSAN,20160216,-5713.45714286
3328,MONT-DE-MARSAN,20160217,-7499.2
3329,MONT-DE-MARSAN,20160218,-7499.2
3330,MONT-DE-MARSAN,20160219,-6249.0
3331,MONT-DE-MARSAN,20160220,-6249.3
3332,MONT-DE-MARSAN,20160221,-3749.6125
3333,MONT-DE-MARSAN,20160222,-1249.8875
3334,MONT-DE-MARSAN,20160223,-7498.475
3335,MONT-DE-MARSAN,20160224,-7497.725
3336,MONT-DE-MARSAN,20160225,-6249.2375
3337,MONT-DE-MARSAN,20160226,-4285.08571429
3338,MONT-DE-MARSAN,20160227,-4997.875
3339,MONT-DE-MARSAN,20160228,-6247.8875
3340,MONT-DE-MARSAN,20160229,-7499.25
3341,MONT-DE-MARSAN,20160301,-6249.325
3342,MONT-DE-MARSAN,20160302,-4995.5125
3343,MONT-DE-MARSAN,20160303,-9999.0
3344,MONT-DE-MARSAN,20160304,-7140.94285714
3345,MONT-DE-MARSAN,20160305,-7137.62857143
3346,MONT-DE-MARSAN,20160306,-7140.74285714
3347,MONT-DE-MARSAN,20160307,-7498.05
3348,MONT-DE-MARSAN,20160308,-8749.025
3349,MONT-DE-MARSAN,20160309,-9999.0
3350,MONT-DE-MARSAN,20160310,-7497.4875
3351,MONT-DE-MARSAN,20160311,-7499.1125
3352,MONT-DE-MARSAN,20160312,-8749.125
3353,MONT-DE-MARSAN,20160313,-8332.5
3354,MONT-DE-MARSAN,20160314,-8570.58571429
3355,MONT-DE-MARSAN,20160315,-8749.1
3356,MONT-DE-MARSAN,20160316,-9999.0
3357,MONT-DE-MARSAN,20160317,-9999.0
3358,MONT-DE-MARSAN,20160318,-6249.35
3359,MONT-DE-MARSAN,20160319,-9999.0
3360,MONT-DE-MARSAN,20160320,-9999.0
3361,MONT-DE-MARSAN,20160321,-8748.2125
3362,MONT-DE-MARSAN,20160322,-7499.25
3363,MONT-DE-MARSAN,20160323,-7499.25
3364,MONT-DE-MARSAN,20160324,-6249.375
3365,MONT-DE-MARSAN,20160325,-8749.125
3366,MONT-DE-MARSAN,20160326,-8570.42857143
3367,MONT-DE-MARSAN,20160327,-8570.2
3368,MONT-DE-MARSAN,20160328,-8570.58571429
3369,MONT-DE-MARSAN,20160329,-7498.45
3370,MONT-DE-MARSAN,20160330,-7498.35
3371,MONT-DE-MARSAN,20160331,-8749.125
3372,MONT-DE-MARSAN,20160401,-8747.4125
3373,MONT-DE-MARSAN,20160402,-8749.125
3374,MONT-DE-MARSAN,20160403,-8749.1
3375,MONT-DE-MARSAN,20160404,-7498.675
3376,MONT-DE-MARSAN,20160405,-8748.8
3377,MONT-DE-MARSAN,20160406,-8570.48571429
3378,MONT-DE-MARSAN,20160407,-7499.05
3379,MONT-DE-MARSAN,20160408,-8748.5
3380,MONT-DE-MARSAN,20160409,-8749.025
3381,MONT-DE-MARSAN,20160410,-7999.16
3382,MONT-DE-MARSAN,20160411,-9999.0
3383,MONT-DE-MARSAN,20160412,-8749.125
3384,MONT-DE-MARSAN,20160413,-7499.2625
3385,MONT-DE-MARSAN,20160414,-6249.3125
3386,MONT-DE-MARSAN,20160415,-8748.0125
3387,MONT-DE-MARSAN,20160416,-4996.55
3388,MONT-DE-MARSAN,20160417,-8569.18571429
3389,MONT-DE-MARSAN,20160418,-8749.0
3390,MONT-DE-MARSAN,20160419,-8749.125
3391,MONT-DE-MARSAN,20160420,-8749.125
3392,MONT-DE-MARSAN,20160421,-8332.2
3393,MONT-DE-MARSAN,20160422,-8748.975
3394,MONT-DE-MARSAN,20160423,-8749.125
3395,MONT-DE-MARSAN,20160424,-8748.45
3396,MONT-DE-MARSAN,20160425,-8570.51428571
3397,MONT-DE-MARSAN,20160426,-9999.0
3398,MONT-DE-MARSAN,20160427,-8749.075
3399,MONT-DE-MARSAN,20160428,-8570.57142857
3400,MONT-DE-MARSAN,20160429,-8749.125
3401,MONT-DE-MARSAN,20160430,-9999.0
3402,MONT-DE-MARSAN,20160501,-9999.0
3403,MONT-DE-MARSAN,20160502,-8570.57142857
3404,MONT-DE-MARSAN,20160503,-8570.57142857
3405,MONT-DE-MARSAN,20160504,-5713.62857143
3406,MONT-DE-MARSAN,20160505,-8749.125
3407,MONT-DE-MARSAN,20160506,-6249.3625
3408,MONT-DE-MARSAN,20160507,-8749.075
3409,MONT-DE-MARSAN,20160508,-6249.375
3410,MONT-DE-MARSAN,20160509,-8570.51428571
3411,MONT-DE-MARSAN,20160510,-8747.7875
3412,MONT-DE-MARSAN,20160511,-8749.125
3413,MONT-DE-MARSAN,20160512,-8749.125
3414,MONT-DE-MARSAN,20160513,-8570.45714286
3415,MONT-DE-MARSAN,20160514,-8749.0
3416,MONT-DE-MARSAN,20160515,-8749.1
3417,MONT-DE-MARSAN,20160516,-8749.125
3418,MONT-DE-MARSAN,20160517,-8570.54285714
3419,MONT-DE-MARSAN,20160518,-8570.57142857
3420,MONT-DE-MARSAN,20160519,-8749.125
3421,MONT-DE-MARSAN,20160520,-8749.125
3422,MONT-DE-MARSAN,20160521,-8570.57142857
3423,MONT-DE-MARSAN,20160522,-8749.125
3424,MONT-DE-MARSAN,20160523,-8749.125
3425,MONT-DE-MARSAN,20160524,-8747.125
3426,MONT-DE-MARSAN,20160525,-8748.925
3427,MONT-DE-MARSAN,20160526,-8570.51428571
3428,MONT-DE-MARSAN,20160527,-8570.54285714
3429,MONT-DE-MARSAN,20160528,-8748.75
3430,MONT-DE-MARSAN,20160529,-7498.775
3431,MONT-DE-MARSAN,20160530,-8570.42857143
3432,MONT-DE-MARSAN,20160531,-8748.4125
3433,MONT-DE-MARSAN,20160601,-7498.375
3434,MONT-DE-MARSAN,20160602,-7498.675
3435,MONT-DE-MARSAN,20160603,-8570.57142857
3436,MONT-DE-MARSAN,20160604,-6665.96666667
3437,MONT-DE-MARSAN,20160605,-8749.125
3438,MONT-DE-MARSAN,20160606,-8749.125
3439,MONT-DE-MARSAN,20160607,-9999.0
3440,MONT-DE-MARSAN,20160608,-7499.25
3441,MONT-DE-MARSAN,20160609,-8749.1
3442,MONT-DE-MARSAN,20160610,-8749.125
3443,MONT-DE-MARSAN,20160611,-8748.8
3444,MONT-DE-MARSAN,20160612,-8570.54285714
3445,MONT-DE-MARSAN,20160613,-8570.05714286
3446,MONT-DE-MARSAN,20160614,-7497.65
3447,MONT-DE-MARSAN,20160615,-8747.9
3448,MONT-DE-MARSAN,20160616,-8746.875
3449,MONT-DE-MARSAN,20160617,-8747.8125
3450,MONT-DE-MARSAN,20160618,-8569.08571429
3451,MONT-DE-MARSAN,20160619,-8748.15
3452,MONT-DE-MARSAN,20160620,-8749.125
3453,MONT-DE-MARSAN,20160621,-8749.125
3454,MONT-DE-MARSAN,20160622,-8749.125
3455,MONT-DE-MARSAN,20160623,-7142.14285714
3456,MONT-DE-MARSAN,20160624,-8749.125
3457,MONT-DE-MARSAN,20160625,-8570.42857143
3458,MONT-DE-MARSAN,20160626,-7499.25
3459,MONT-DE-MARSAN,20160627,-6249.325
3460,MONT-DE-MARSAN,20160628,-7142.14285714
3461,MONT-DE-MARSAN,20160629,-6249.3875
3462,MONT-DE-MARSAN,20160630,-5713.71428571
3463,MONT-DE-MARSAN,20160701,-8570.57142857
3464,MONT-DE-MARSAN,20160702,-6249.375
3465,MONT-DE-MARSAN,20160703,-9999.0
3466,MONT-DE-MARSAN,20160704,-6249.3
3467,MONT-DE-MARSAN,20160705,-8749.075
3468,MONT-DE-MARSAN,20160706,-7499.25
3469,MONT-DE-MARSAN,20160707,-7499.25
3470,MONT-DE-MARSAN,20160708,-8749.125
3471,MONT-DE-MARSAN,20160709,-6249.375
3472,MONT-DE-MARSAN,20160710,-7499.25
3473,MONT-DE-MARSAN,20160711,-7499.25
3474,MONT-DE-MARSAN,20160712,-6249.35
3475,MONT-DE-MARSAN,20160713,-7499.175
3476,MONT-DE-MARSAN,20160714,-7142.11428571
3477,MONT-DE-MARSAN,20160715,-7499.25
3478,MONT-DE-MARSAN,20160716,-8570.57142857
3479,MONT-DE-MARSAN,20160717,-8749.125
3480,MONT-DE-MARSAN,20160718,-8749.125
3481,MONT-DE-MARSAN,20160719,-8749.125
3482,MONT-DE-MARSAN,20160720,-8749.125
3483,MONT-DE-MARSAN,20160721,-7499.2625
3484,MONT-DE-MARSAN,20160722,-7499.1
3485,MONT-DE-MARSAN,20160723,-9999.0
3486,MONT-DE-MARSAN,20160724,-7142.14285714
3487,MONT-DE-MARSAN,20160725,-8749.1
3488,MONT-DE-MARSAN,20160726,-8332.5
3489,MONT-DE-MARSAN,20160727,-9999.0
3490,MONT-DE-MARSAN,20160728,-9999.0
3491,MONT-DE-MARSAN,20160729,-9999.0
3492,MONT-DE-MARSAN,20160730,-4999.53333333
3493,MONT-DE-MARSAN,20160731,-7497.725
3494,MONT-DE-MARSAN,20160801,-5713.68571429
3495,MONT-DE-MARSAN,20160802,-7499.225
3496,MONT-DE-MARSAN,20160803,-4999.45
3497,MONT-DE-MARSAN,20160804,-7142.15714286
3498,MONT-DE-MARSAN,20160805,-8570.51428571
3499,MONT-DE-MARSAN,20160806,-8570.57142857
3500,MONT-DE-MARSAN,20160807,-7499.25
3501,MONT-DE-MARSAN,20160808,-7142.14285714
3502,MONT-DE-MARSAN,20160809,-8570.54285714
3503,MONT-DE-MARSAN,20160810,-8749.075
3504,MONT-DE-MARSAN,20160811,-7499.25
3505,MONT-DE-MARSAN,20160812,-8749.125
3506,MONT-DE-MARSAN,20160813,-6249.375
3507,MONT-DE-MARSAN,20160814,-7142.14285714
3508,MONT-DE-MARSAN,20160815,-7499.25
3509,MONT-DE-MARSAN,20160816,-5713.71428571
3510,MONT-DE-MARSAN,20160817,-7499.25
3511,MONT-DE-MARSAN,20160818,-7142.14285714
3512,MONT-DE-MARSAN,20160819,-6666.0
3513,MONT-DE-MARSAN,20160820,-6249.4
3514,MONT-DE-MARSAN,20160821,-8749.125
3515,MONT-DE-MARSAN,20160822,-7142.08571429
3516,MONT-DE-MARSAN,20160823,-8570.57142857
3517,MONT-DE-MARSAN,20160824,-7142.14285714
3518,MONT-DE-MARSAN,20160825,-6249.375
3519,MONT-DE-MARSAN,20160826,-8332.5
3520,MONT-DE-MARSAN,20160827,-6249.225
3521,MONT-DE-MARSAN,20160828,-4999.05
3522,MONT-DE-MARSAN,20160829,-7142.11428571
3523,MONT-DE-MARSAN,20160830,-8570.57142857
