	Nom	JJ	t
3443	MONT-DE-MARSAN	20160611	17.45
3444	MONT-DE-MARSAN	20160612	17.3142857143
3445	MONT-DE-MARSAN	20160613	17.6
3446	MONT-DE-MARSAN	20160614	17.35
3447	MONT-DE-MARSAN	20160615	16.4375
3448	MONT-DE-MARSAN	20160616	14.2375
3449	MONT-DE-MARSAN	20160617	14.8875
3450	MONT-DE-MARSAN	20160618	14.7285714286
3451	MONT-DE-MARSAN	20160619	16.275
3452	MONT-DE-MARSAN	20160620	17.975
3453	MONT-DE-MARSAN	20160621	22.325
3454	MONT-DE-MARSAN	20160622	26.45
3455	MONT-DE-MARSAN	20160623	24.4142857143
3456	MONT-DE-MARSAN	20160624	20.85
3457	MONT-DE-MARSAN	20160625	17.9428571429
3458	MONT-DE-MARSAN	20160626	16.775
3459	MONT-DE-MARSAN	20160627	17.925
3460	MONT-DE-MARSAN	20160628	18.3857142857
3461	MONT-DE-MARSAN	20160629	18.9375
3462	MONT-DE-MARSAN	20160630	21.4571428571
3463	MONT-DE-MARSAN	20160701	20.0857142857
3464	MONT-DE-MARSAN	20160702	19.2625
3465	MONT-DE-MARSAN	20160703	18.9428571429
3466	MONT-DE-MARSAN	20160704	21.8125
3467	MONT-DE-MARSAN	20160705	21.8
3468	MONT-DE-MARSAN	20160706	22.3125
3469	MONT-DE-MARSAN	20160707	24.3375
3470	MONT-DE-MARSAN	20160708	21.625
3471	MONT-DE-MARSAN	20160709	22.675
3472	MONT-DE-MARSAN	20160710	22.9125
3473	MONT-DE-MARSAN	20160711	20.85
3474	MONT-DE-MARSAN	20160712	18.975
3475	MONT-DE-MARSAN	20160713	17.65
3476	MONT-DE-MARSAN	20160714	16.3285714286
3477	MONT-DE-MARSAN	20160715	17.95
3478	MONT-DE-MARSAN	20160716	18.6857142857
3479	MONT-DE-MARSAN	20160717	22.8125
3480	MONT-DE-MARSAN	20160718	26.4625
3481	MONT-DE-MARSAN	20160719	28.65
3482	MONT-DE-MARSAN	20160720	22.5
3483	MONT-DE-MARSAN	20160721	21.0625
3484	MONT-DE-MARSAN	20160722	21.025
3485	MONT-DE-MARSAN	20160723	20.9625
3486	MONT-DE-MARSAN	20160724	22.3571428571
3487	MONT-DE-MARSAN	20160725	21.95
3488	MONT-DE-MARSAN	20160726	21.4333333333
3489	MONT-DE-MARSAN	20160727	19.24
3490	MONT-DE-MARSAN	20160728	18.18
3491	MONT-DE-MARSAN	20160729	23.9857142857
3492	MONT-DE-MARSAN	20160730	23.2333333333
3493	MONT-DE-MARSAN	20160731	20.45
3494	MONT-DE-MARSAN	20160801	19.9714285714
3495	MONT-DE-MARSAN	20160802	20.1125
3496	MONT-DE-MARSAN	20160803	22.325
3497	MONT-DE-MARSAN	20160804	19.3714285714
3498	MONT-DE-MARSAN	20160805	20.9428571429
3499	MONT-DE-MARSAN	20160806	21.6
3500	MONT-DE-MARSAN	20160807	23.05
3501	MONT-DE-MARSAN	20160808	22.0
3502	MONT-DE-MARSAN	20160809	18.7571428571
3503	MONT-DE-MARSAN	20160810	17.775
3504	MONT-DE-MARSAN	20160811	17.9625
3505	MONT-DE-MARSAN	20160812	20.925
3506	MONT-DE-MARSAN	20160813	24.1
3507	MONT-DE-MARSAN	20160814	24.4714285714
3508	MONT-DE-MARSAN	20160815	26.1625
3509	MONT-DE-MARSAN	20160816	25.1
3510	MONT-DE-MARSAN	20160817	23.1625
3511	MONT-DE-MARSAN	20160818	22.2
3512	MONT-DE-MARSAN	20160819	20.1333333333
3513	MONT-DE-MARSAN	20160820	19.0375
3514	MONT-DE-MARSAN	20160821	18.6875
3515	MONT-DE-MARSAN	20160822	20.5
3516	MONT-DE-MARSAN	20160823	25.7142857143
3517	MONT-DE-MARSAN	20160824	24.9428571429
3518	MONT-DE-MARSAN	20160825	26.425
3519	MONT-DE-MARSAN	20160826	26.05
3520	MONT-DE-MARSAN	20160827	27.1
3521	MONT-DE-MARSAN	20160828	22.7875
3522	MONT-DE-MARSAN	20160829	21.1571428571
3523	MONT-DE-MARSAN	20160830	20.5714285714
3524	MONT-DE-MARSAN	20160831	22.3857142857
3525	MONT-DE-MARSAN	20160901	24.1142857143
3526	MONT-DE-MARSAN	20160902	22.3714285714
3527	MONT-DE-MARSAN	20160903	23.375
3528	MONT-DE-MARSAN	20160904	23.4625
3529	MONT-DE-MARSAN	20160905	22.1
3530	MONT-DE-MARSAN	20160906	22.5142857143
3531	MONT-DE-MARSAN	20160907	25.2
3532	MONT-DE-MARSAN	20160908	22.7625
3533	MONT-DE-MARSAN	20160909	18.3125
3534	MONT-DE-MARSAN	20160910	20.8375
3535	MONT-DE-MARSAN	20160911	21.925
3536	MONT-DE-MARSAN	20160912	25.3125
3537	MONT-DE-MARSAN	20160913	23.76
3538	MONT-DE-MARSAN	20160914	15.9
3539	MONT-DE-MARSAN	20160915	16.9875
3540	MONT-DE-MARSAN	20160916	16.5625
3541	MONT-DE-MARSAN	20160917	16.35
3542	MONT-DE-MARSAN	20160918	16.2
3543	MONT-DE-MARSAN	20160919	16.1125
3544	MONT-DE-MARSAN	20160920	17.375
3545	MONT-DE-MARSAN	20160921	17.2857142857
3546	MONT-DE-MARSAN	20160922	16.2428571429
3547	MONT-DE-MARSAN	20160923	18.9125
3548	MONT-DE-MARSAN	20160924	19.2625
3549	MONT-DE-MARSAN	20160925	17.625
3550	MONT-DE-MARSAN	20160926	17.125
3551	MONT-DE-MARSAN	20160927	16.925
3552	MONT-DE-MARSAN	20160928	18.5625
3553	MONT-DE-MARSAN	20160929	19.3875
3554	MONT-DE-MARSAN	20160930	21.15
3555	MONT-DE-MARSAN	20161001	17.4625
3556	MONT-DE-MARSAN	20161002	17.45
3557	MONT-DE-MARSAN	20161003	15.1857142857
3558	MONT-DE-MARSAN	20161004	17.825
